Id,Probability
740,0.008225565524756536
741,0.012510469701399183
742,0.017058865114045908
743,0.04903897636086814
744,0.020330612617470767
745,0.019000427382695164
746,0.051253121657222005
747,0.00894507055500716
748,0.04026517837915277
749,0.027517786474778174
750,0.06562982132332465
751,0.19147416865865313
752,0.007897658008631105
753,0.013909351419427063
754,0.006459849516049828
755,0.02131458411362879
756,0.013400392556693588
757,0.03637335487667255
758,0.015524219511556145
759,0.009322727098580334
760,0.011453560973550186
761,0.010257515982292294
762,0.03473116263638595
763,0.08708470192528778
764,0.008861668247788213
765,0.016046313156723502
766,0.07763735216715759
767,0.007797600038192003
768,0.06158083264962953
769,0.0140117701740063
770,0.09432622433822654
771,0.010571986624362551
772,0.13856226559536802
773,0.0735001322602168
774,0.012442117773860025
775,0.0397274201334249
776,0.01084891733073008
777,0.11937039180197455
778,0.011131470094807375
779,0.01160785007360688
780,0.33497190765846124
781,0.05687427278188966
782,0.01766527991194168
783,0.02051665419684436
784,0.05444286279544894
785,0.02585673206377365
786,0.09747941958967829
787,0.04795468709417577
788,0.03204994256990115
789,0.07543224443608744
790,0.12046672876423328
791,0.02149202943889012
792,0.31220879230352305
793,0.07028809739252913
794,0.022869627298455736
795,0.32874356230293844
796,0.007527770919454221
797,0.10286646096377935
798,0.01871719251212426
799,0.23514571217604957
800,0.025355616825992685
801,0.014770630283024052
802,0.01070953305661167
803,0.05673554864192957
804,0.012394080632562966
805,0.25439330907899343
806,0.01862472668438575
807,0.006725580838110694
808,0.049094754231115735
809,0.04181428614222081
810,0.04425821544417633
811,0.07894694819468336
812,0.026811713902268827
813,0.021442269482329704
814,0.014468381424858047
815,0.10786989190362219
816,0.05392602439328792
817,0.005751772384852494
818,0.01838287529929427
819,0.007298866100580262
820,0.04772848194310706
821,0.0171356882795219
822,0.1403214527314736
823,0.007527410976806401
824,0.014046019768375856
825,0.011453560973550186
826,0.018829108629111264
827,0.034476920676546535
828,0.021683893767818013
829,0.014626529062697928
830,0.016927288728881534
831,0.11095570811957066
832,0.017606080547786215
833,0.09671381948340306
834,0.009815783911467866
835,0.06022529886235672
836,0.018940592510389535
837,0.1358520438725646
838,0.013627913498373683
839,0.09294612660592433
840,0.4052668290055754
841,0.15781313541574477
842,0.03962656857417508
843,0.16429531277460502
844,0.05225560692367721
845,0.666204245927073
846,0.786935284498537
847,0.013024846895199367
848,0.008027838142460946
849,0.14767598142296615
850,0.01935981837375486
851,0.040697160890237706
852,0.011405850734234509
853,0.08588475476022067
854,0.014598037295533692
855,0.0051644059504837485
856,0.027669612145608743
857,0.032805236279041715
858,0.05300107781760656
859,0.006064449452626812
860,0.054056137991674136
861,0.377823035721737
862,0.006111971763006278
863,0.009721642656967408
864,0.010729762496956357
865,0.017316230045533385
866,0.009187483649841724
867,0.008356745206418926
868,0.0826066986458599
869,0.03750363117902126
870,0.00575103199532449
871,0.014606561798509294
872,0.03829550989627151
873,0.007360085160434504
874,0.006607017052209768
875,0.0071238194091852725
876,0.028400421360364702
877,0.011412088932388558
878,0.02227118632052931
879,0.005384681900547154
880,0.02194744294681259
881,0.016285315024125443
882,0.0865218618200112
883,0.06520550232407533
884,0.0415248965058368
885,0.00512012885531523
886,0.015835713930320176
887,0.056298382028996355
888,0.48825373544545364
889,0.02965872946352428
890,0.04747863780901852
891,0.01100356310129575
892,0.00961101671274264
893,0.4207701807499064
894,0.682386598197959
895,0.023769952156315288
896,0.019940925910530385
897,0.011906981068061364
898,0.0056465491304146685
899,0.017118751592920898
900,0.007595203710989571
901,0.03635020995304865
902,0.035253522113006946
903,0.014433513090444019
904,0.008155381572694399
905,0.008432056705121978
906,0.01583717782110999
907,0.08436337055222858
908,0.11694915029743655
909,0.06942432120637265
910,0.017695746360050325
911,0.02809682495847646
912,0.07085681879407073
913,0.006097728134365759
914,0.013022954980224773
915,0.0414223793966225
916,0.012682043812597747
917,0.028047903256578733
918,0.006497470412219867
919,0.021340705955498827
920,0.019396100786250134
921,0.045007867344890214
922,0.07424971396686113
923,0.12194956215167276
924,0.014525584033461285
925,0.010888856227830816
926,0.05643979836904164
927,0.06742824398027815
928,0.026770081987386615
929,0.03826874328269612
930,0.24729780448977356
931,0.1336538531732719
932,0.012997093510675645
933,0.02009917316183209
934,0.02047016916214552
935,0.006137113131120595
936,0.006459849516049828
937,0.011306057538518485
938,0.01576695131415491
939,0.04285081286972483
940,0.006846246376973856
941,0.08643391410130574
942,0.005717897752567568
943,0.058122580448179785
944,0.1671937044311714
945,0.01232988256281751
946,0.012300181356849993
947,0.046091674230254884
948,0.015034508222181988
949,0.015202933168535541
950,0.01063212254220489
951,0.00512012885531523
952,0.12853196833769262
953,0.06205248223688371
954,0.006742055046084371
955,0.14638511070919688
956,0.04804239080566027
957,0.011293535224413346
958,0.025201363109241582
959,0.01472868634014509
960,0.013333630742566523
961,0.009728828702159676
962,0.015396547938152766
963,0.007576647872099561
964,0.012349576972465344
965,0.021706921447057253
966,0.041471928929570884
967,0.05307350697693014
968,0.037479388762692654
969,0.26304798250263584
970,0.14173324159545897
971,0.010255183193185571
972,0.3976443836623477
973,0.021290190112250622
974,0.08633046023002604
975,0.008930144100735062
976,0.023836992449566757
977,0.07847351672307087
978,0.036682556863169104
979,0.06278830724511852
980,0.4800241602905555
981,0.007776097105649276
982,0.008265912146173067
983,0.009945583947356718
984,0.008835263088920143
985,0.031326318311828284
986,0.255770547902789
987,0.008545596316268271
988,0.011098635318851732
989,0.0149533650334992
990,0.012802043557382549
991,0.022833014134670305
992,0.006224099596074275
993,0.008875956173269582
994,0.025550432076343103
995,0.0071048808519468
996,0.32938254163261643
997,0.008581790965071348
998,0.018552557582726965
999,0.013293544793817483
1000,0.012476084544763073
1001,0.0060908412243599105
1002,0.06234399570758248
1003,0.020374564854982086
1004,0.020234170373658062
1005,0.05541222334480863
1006,0.017925584032552153
1007,0.038000687873677046
1008,0.009268701976818365
1009,0.014710109874425467
1010,0.009877188067620012
1011,0.010215476408306197
1012,0.011362015010054283
1013,0.01978207278182761
1014,0.08097879722434924
1015,0.009216391461600687
1016,0.15534565038833328
1017,0.008657915255190418
1018,0.3243392945905601
1019,0.0315587097802568
1020,0.006329491545399557
1021,0.023161003318944967
1022,0.04613880589395643
1023,0.014649360165506064
1024,0.2015582300035682
1025,0.013834937715956315
1026,0.010251380373368556
1027,0.019238325878308
1028,0.014994192859691865
1029,0.0060908412243599105
1030,0.010713001789914035
1031,0.012350698615344774
1032,0.03757396521621636
1033,0.009200090285725658
1034,0.02755728624059575
1035,0.005205070216724474
1036,0.01766963751999324
1037,0.011262189287015674
1038,0.006535420183423026
1039,0.012219076020135089
1040,0.005455141065687073
1041,0.08512228333139359
1042,0.37922433276516676
1043,0.011932773682876811
1044,0.04172198092501762
1045,0.01743256648230709
1046,0.013658613970826534
1047,0.011170302147798045
1048,0.02398904093045335
1049,0.017411257180506644
1050,0.010801251350590211
1051,0.018300818604813966
1052,0.05592970660839333
1053,0.1628789661240239
1054,0.008977108829100355
1055,0.08399266050945975
1056,0.006064449452626812
1057,0.006993090866083502
1058,0.01768205888317945
1059,0.08711871764376414
1060,0.05104116616506645
1061,0.04753845364952997
1062,0.05596809366075725
1063,0.008981830958320043
1064,0.01769644430753941
1065,0.15046340501897382
1066,0.031728596121215535
1067,0.025587374042439288
1068,0.006823583110597126
1069,0.012612418440473887
1070,0.011735209115237842
1071,0.013397727101165852
1072,0.06922187742500809
1073,0.44863042798926145
1074,0.016656468727208894
1075,0.025654615323766016
1076,0.05952920758626554
1077,0.033872544440571174
1078,0.011379020026206475
1079,0.1368718045493884
1080,0.03516318275517507
1081,0.03797667293358677
1082,0.121243159399674
1083,0.017130488437877303
1084,0.05514357339287693
1085,0.030842830210634074
1086,0.00823207781828198
1087,0.02166241302375596
1088,0.0626051090299008
1089,0.3717285793931949
1090,0.0112078553405165
1091,0.011014183813317853
1092,0.008287131535196285
1093,0.08224329071392024
1094,0.0122768121316666
1095,0.16767831411278328
1096,0.07676363418763633
1097,0.04001959081946382
1098,0.10250340558764257
1099,0.10260263400696497
1100,0.03977884099999349
1101,0.019223059550000317
1102,0.012413109743510734
1103,0.0380203496885783
1104,0.006873727838577696
1105,0.02858558025194341
1106,0.05546493850558945
1107,0.011000849176203354
1108,0.14889954751128193
1109,0.08162110779899137
1110,0.01432554459507336
1111,0.016200863541092726
1112,0.014662636116021774
1113,0.01768745928041561
1114,0.022839637787732143
1115,0.011543169413199418
1116,0.018624593660365486
1117,0.09352129938239157
1118,0.2562257399397846
1119,0.013831965972267242
1120,0.0220592725607904
1121,0.04341736501094752
1122,0.007333964089626041
1123,0.019616346622645716
1124,0.12460299468261746
1125,0.02806804831472803
1126,0.09858778301666019
1127,0.013088937179190983
1128,0.30160793080126547
1129,0.02685077334649399
1130,0.022067446021614055
1131,0.01193325855548191
1132,0.5032610000483638
1133,0.013554644701265483
1134,0.0879229926969905
1135,0.22235891327694546
1136,0.04909208105605893
1137,0.006904456902948063
1138,0.014668231390604372
1139,0.022505829606927888
1140,0.012805137082830587
1141,0.01153648232796184
1142,0.013507418874804692
1143,0.1200202215244298
1144,0.24237615035814147
1145,0.043577688614377094
1146,0.023729706569525444
1147,0.10268830255044423
1148,0.020806454541045783
1149,0.02838182241417984
1150,0.01398646073034446
1151,0.026263308612889124
1152,0.10933016591289345
1153,0.00696256378533405
1154,0.012349912838884782
1155,0.11261167885720631
1156,0.014186837429724498
1157,0.511186342825942
1158,0.5826931920026669
1159,0.06976987993557437
1160,0.01001509872403942
1161,0.22234141229128568
1162,0.05038527630053465
1163,0.04722080245103608
1164,0.03856711521974083
1165,0.06462409275637948
1166,0.02330890958642322
1167,0.3924756170372345
1168,0.010946046176554008
1169,0.019483299471961216
1170,0.025612757393115262
1171,0.39281470376553307
1172,0.017968865006098084
1173,0.015598069512612585
1174,0.013522795507987032
1175,0.048585819106067636
1176,0.4495269114587874
1177,0.5604126534863224
1178,0.2283814496565793
1179,0.01691660606305731
1180,0.08540943464175363
1181,0.5048831289970064
1182,0.032974704046580955
1183,0.06667262082780241
1184,0.21967459738587353
1185,0.03299515854594939
1186,0.1225847135765607
1187,0.105610995303666
1188,0.6665747493273835
1189,0.06047566267698888
1190,0.006869731360896676
1191,0.48207071913277266
1192,0.007967052707570962
1193,0.729145485291251
1194,0.025392184940085605
1195,0.09409297094710235
1196,0.007505165083380822
1197,0.008465531444244024
1198,0.010213603360510541
1199,0.08558310021557346
1200,0.05730767096440797
1201,0.04007175063802909
1202,0.007298866100580262
1203,0.005877562720239328
1204,0.006459849516049828
1205,0.013946160309801803
1206,0.010547047507584697
1207,0.49836790206359327
1208,0.04220201491684139
1209,0.09478461545473435
1210,0.014274782789688353
1211,0.11045628756259541
1212,0.1114263168386425
1213,0.005484733599087358
1214,0.007111430534436353
1215,0.7236825752125214
1216,0.013219761023164793
1217,0.07066439520885454
1218,0.006586318856867121
1219,0.06999493896730849
1220,0.025894922755509742
1221,0.04801430912348062
1222,0.05516493154073586
1223,0.14488289424593662
1224,0.009816363770018474
1225,0.07763735216715759
1226,0.013432760997515319
1227,0.00790401640354101
1228,0.057368294949254536
1229,0.23171112277080227
1230,0.47413044542088645
1231,0.013043520132733093
1232,0.09758506095166027
1233,0.017501035148831508
1234,0.7678876092520677
1235,0.7927483138584741
1236,0.008810681232344983
1237,0.07280451237980491
1238,0.4400097478665404
1239,0.0709722110647429
1240,0.01827886198429447
1241,0.006742055046084371
1242,0.03050868073109887
1243,0.012012987296943858
1244,0.04158928949991605
1245,0.0495941481893628
1246,0.10859056186677543
1247,0.03233007985444301
1248,0.006260535895811886
